t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
17.067,-4.0239,1.25,0.0,4.2261,-0.0,-0.0
17.117,-4.0082,1.25,0.0,4.2418,-0.0,-0.0
17.168,-3.9977,1.25,0.0,4.2523,-0.0,-0.0
17.218,-3.9819,1.25,0.0,4.2681,-0.0,-0.0
17.268,-3.9714,1.25,0.0,4.2786,-0.0,-0.0
17.318,-3.9609,1.25,0.0,4.2891,-0.0,-0.0
17.369,-3.9452,1.25,0.0,4.3048,-0.0,-0.0
17.419,-3.9347,1.25,0.0,4.3153,-0.0,-0.0
17.469,-3.9189,1.25,0.0,4.3311,-0.0,-0.0
17.52,-3.9084,1.25,0.0,4.3416,-0.0,-0.0
17.57,-3.8979,1.25,0.0,4.3521,-0.0,-0.0
17.62,-3.8822,1.25,0.0,4.3678,-0.0,-0.0
17.67,-3.8717,1.25,0.0,4.3783,-0.0,-0.0
17.721,-3.8559,1.25,0.0,4.3941,-0.0,-0.0
17.771,-3.8454,1.25,0.0,4.4046,-0.0,-0.0
17.821,-3.8349,1.25,0.0,4.4151,-0.0,-0.0
17.872,-3.8192,1.25,0.0,4.4308,-0.0,-0.0
17.922,-3.8087,1.25,0.0,4.4413,-0.0,-0.0
17.972,-3.7929,1.25,0.0,4.4571,-0.0,-0.0
18.023,-3.7824,1.25,0.0,4.4676,-0.0,-0.0
18.073,-3.7719,1.25,0.0,4.4781,-0.0,-0.0
18.123,-3.7562,1.25,0.0,4.4938,-0.0,-0.0
18.174,-3.7457,1.25,0.0,4.5043,-0.0,-0.0
18.224,-3.7299,1.25,0.0,4.5201,-0.0,-0.0
18.274,-3.7194,1.25,0.0,4.5306,-0.0,-0.0
18.325,-3.7089,1.25,0.0,4.5411,-0.0,-0.0
18.375,-3.6932,1.25,0.0,4.5568,-0.0,-0.0
18.425,-3.6827,1.25,0.0,4.5673,-0.0,-0.0
18.475,-3.6669,1.25,0.0,4.5831,-0.0,-0.0
18.526,-3.6564,1.25,0.0,4.5936,-0.0,-0.0
18.576,-3.6459,1.25,0.0,4.6041,-0.0,-0.0
18.626,-3.6302,1.25,0.0,4.6198,-0.0,-0.0
18.677,-3.6197,1.25,0.0,4.6303,-0.0,-0.0
18.727,-3.6039,1.25,0.0,4.6461,-0.0,-0.0
18.777,-3.5934,1.25,0.0,4.6566,-0.0,-0.0
18.828,-3.5829,1.25,0.0,4.6671,-0.0,-0.0
18.878,-3.5672,1.25,0.0,4.6828,-0.0,-0.0
18.929,-3.5567,1.25,0.0,4.6933,-0.0,-0.0
18.979,-3.5409,1.25,0.0,4.7091,-0.0,-0.0
19.029,-3.5304,1.25,0.0,4.7196,-0.0,-0.0
19.08,-3.5199,1.25,0.0,4.7301,-0.0,-0.0
19.13,-3.5042,1.25,0.0,4.7458,-0.0,-0.0
19.18,-3.4937,1.25,0.0,4.7563,-0.0,-0.0
19.231,-3.4779,1.25,0.0,4.7721,-0.0,-0.0
19.281,-3.4674,1.25,0.0,4.7826,-0.0,-0.0
19.331,-3.4569,1.25,0.0,4.7931,-0.0,-0.0
19.381,-3.4412,1.25,0.0,4.8088,-0.0,-0.0
19.432,-3.4307,1.25,0.0,4.8193,-0.0,-0.0
19.482,-3.4149,1.25,0.0,4.8351,-0.0,-0.0
19.532,-3.4044,1.25,0.0,4.8456,-0.0,-0.0
19.583,-3.3939,1.25,0.0,4.8561,-0.0,-0.0
19.633,-3.3782,1.25,0.0,4.8718,-0.0,-0.0
19.683,-3.3677,1.25,0.0,4.8823,-0.0,-0.0
19.734,-3.3572,1.25,0.0,4.8981,-0.0,-0.0
19.784,-3.3414,1.25,0.0,4.9086,-0.0,-0.0
19.834,-3.3309,1.25,0.0,4.9191,-0.0,-0.0
19.885,-3.3152,1.25,0.0,4.9348,-0.0,-0.0
19.935,-3.3047,1.25,0.0,4.9453,-0.0,-0.0
19.985,-3.2942,1.25,0.0,4.9558,-0.0,-0.0
20.036,-3.2784,1.25,0.0,4.9716,-0.0,-0.0
20.086,-3.2679,1.25,0.0,4.9821,-0.0,-0.0
20.136,-3.2522,1.25,0.0,4.9978,-0.0,-0.0
20.187,-3.2417,1.25,0.0,5.0083,-0.0,-0.0
20.237,-3.2312,1.25,0.0,5.0188,-0.0,-0.0
20.287,-3.2154,1.25,0.0,5.0346,-0.0,-0.0
20.338,-3.2049,1.25,0.0,5.0451,-0.0,-0.0
20.388,-3.1892,1.25,0.0,5.0608,-0.0,-0.0
20.438,-3.1787,1.25,0.0,5.0713,-0.0,-0.0
20.489,-3.1682,1.25,0.0,5.0818,-0.0,-0.0
20.539,-3.1524,1.25,0.0,5.0976,-0.0,-0.0
20.589,-3.1419,1.25,0.0,5.1081,-0.0,-0.0
20.639,-3.1262,1.25,0.0,5.1238,-0.0,-0.0
20.69,-3.1157,1.25,0.0,5.1343,-0.0,-0.0
20.74,-3.1052,1.25,0.0,5.1448,-0.0,-0.0
20.79,-3.0894,1.25,0.0,5.1606,-0.0,-0.0
20.841,-3.0789,1.25,0.0,5.1711,-0.0,-0.0
20.891,-3.0632,1.25,0.0,5.1868,-0.0,-0.0
20.941,-3.0527,1.25,0.0,5.1973,-0.0,-0.0
20.992,-3.0422,1.25,0.0,5.2078,-0.0,-0.0
21.042,-3.0264,1.25,0.0,5.2236,-0.0,-0.0
21.092,-3.0159,1.25,0.0,5.2341,-0.0,-0.0
21.143,-3.0002,1.25,0.0,5.2498,-0.0,-0.0
21.193,-2.9897,1.25,0.0,5.2603,-0.0,-0.0
